Date,Cumulative Percentage Returns,Account Balance,Short/Long,Entry Price,Exit Price,PnL,Exit Reason
2024-11-25 09:30:00,-0.05560035844011873,99944.39964155988,Short,3440.25,3459.3779133123635,-55.60035844012351,Stop Loss
2024-11-25 12:40:00,-0.010507325262966332,99989.49267473703,Long,3466.0,3481.6292452991997,45.09303317714869,Trailing Stop
2024-11-25 14:00:00,0.031482841642820864,100031.48284164282,Long,3461.37,3475.9043504022675,41.99016690578468,Trailing Stop
2024-11-25 15:10:00,-0.12482213545814738,99875.17786454185,Long,3407.74,3354.475327733395,-156.30497710096714,Stop Loss
2024-11-25 22:25:00,-0.2244498698136158,99775.55013018638,Long,3428.2,3394.045620108257,-99.62773435547166,Stop Loss
2024-11-26 02:25:00,-0.16357397343264893,99836.42602656735,Short,3461.14,3440.07,60.875896380960356,Mean Reversion
2024-11-26 03:35:00,-0.09881292591686361,99901.18707408314,Long,3421.81,3443.97,64.761047515788,Mean Reversion
2024-11-26 06:50:00,-0.05082842054986395,99949.17157945014,Short,3438.61,3422.11,47.98450536699422,Mean Reversion
2024-11-26 07:35:00,-0.018919753866168322,99981.08024613383,Long,3400.83,3411.681595091791,31.90866668369574,Trailing Stop
2024-11-26 15:15:00,0.039417717937380074,100039.41771793738,Short,3342.62,3323.12,58.337471803555296,Mean Reversion
2024-11-26 18:30:00,-0.03189477485891257,99968.10522514109,Long,3285.94,3262.507142742097,-71.31249279628638,Stop Loss
2024-11-26 21:30:00,-0.019772868282030686,99980.22713171797,Short,3316.31,3312.29,12.121906576888113,Mean Reversion
2024-11-27 04:15:00,-0.08197852701639931,99918.0214729836,Short,3362.72,3383.638021273922,-62.20565873436393,Stop Loss
2024-11-27 08:35:00,-0.037334363816524274,99962.66563618348,Long,3418.14,3433.4,44.644163199869574,Mean Reversion
2024-11-27 10:35:00,-0.0783041428704164,99921.69585712958,Short,3435.23,3449.3040614099323,-40.96977905389815,Stop Loss
2024-11-27 14:05:00,-0.05923803746701742,99940.76196253298,Short,3482.62,3475.98,19.06610540340282,Mean Reversion
2024-11-27 18:00:00,0.010540235859443782,100010.54023585944,Long,3542.65,3567.37,69.77827332646407,Mean Reversion
2024-11-28 01:30:00,-0.06244773593112768,99937.55226406887,Long,3648.99,3622.3567620815916,-72.98797179057277,Stop Loss
2024-11-28 03:20:00,-0.12484798997080362,99875.1520100292,Long,3610.3,3587.7716362840574,-62.40025403967193,Stop Loss
2024-11-28 06:35:00,-0.03646330213441979,99963.53669786558,Long,3567.36,3598.89,88.38468783638248,Mean Reversion
2024-11-28 10:15:00,0.024534015856450424,100024.53401585645,Long,3577.97,3599.794657385179,60.99731799086999,Trailing Stop
2024-11-28 12:05:00,0.04509515057079261,100045.09515057079,Short,3635.21,3627.7355957475083,20.561134714340287,Trailing Stop
2024-11-28 16:10:00,0.049986390753168956,100049.98639075317,Long,3557.38,3559.12,4.891240182380802,Mean Reversion
2024-11-28 19:15:00,0.0538488210614887,100053.84882106149,Short,3572.88,3571.5,3.8624303083230025,Mean Reversion
2024-11-28 23:15:00,0.0909393034879904,100090.93930348799,Short,3596.61,3583.27,37.090482426507585,Mean Reversion
2024-11-29 03:20:00,0.10905913410938228,100109.05913410938,Short,3587.23,3580.73,18.119830621398684,Mean Reversion
2024-11-29 07:15:00,0.06369171329670645,100063.6917132967,Long,3562.52,3546.357765600644,-45.367420812671476,Stop Loss
2024-11-29 13:45:00,0.09270443671422254,100092.70443671422,Short,3612.27,3601.78982095806,29.012723417518952,Trailing Stop
2024-11-29 15:30:00,0.16027107372465252,100160.27107372465,Short,3630.49,3605.96,67.5666370104304,Mean Reversion
2024-11-29 19:00:00,0.0913202256962686,100091.32022569627,Long,3588.9,3564.1542301510917,-68.95084802838855,Stop Loss
2024-11-29 20:35:00,0.05946670637553325,100059.46670637553,Short,3589.93,3601.365190461511,-31.85351932074151,Stop Loss
2024-11-30 01:25:00,0.10797683247947133,100107.97683247947,Long,3572.45,3589.78,48.51012610393534,Mean Reversion
2024-11-30 02:05:00,0.14113806881006166,100141.13806881006,Short,3616.42,3604.4275041709348,33.16123633058472,Trailing Stop
2024-11-30 02:45:00,0.18449181713862345,100184.49181713862,Short,3641.51,3625.722689192408,43.35374832855696,Trailing Stop
2024-11-30 09:55:00,0.21271316595068493,100212.71316595068,Long,3681.61,3692.0,28.221348812068285,Mean Reversion
2024-11-30 10:45:00,0.17370212215774516,100173.70212215775,Long,3670.79,3656.4698650555297,-39.01104379294452,Stop Loss
2024-11-30 13:10:00,0.1987011804426147,100198.70118044261,Short,3681.6,3672.3963467018443,24.999058284864155,Trailing Stop
2024-11-30 15:15:00,0.22897892680241783,100228.97892680242,Long,3655.79,3666.8589082364692,30.277746359799853,Trailing Stop
2024-11-30 20:50:00,0.19185272398983944,100191.85272398984,Short,3695.91,3709.6315104237015,-37.12620281257283,Stop Loss
2024-11-30 22:05:00,0.2496594483469962,100249.659448347,Short,3727.94,3706.39,57.80672435715216,Mean Reversion
2024-12-01 11:20:00,0.28953417434406586,100289.53417434407,Long,3681.53,3696.21,39.87472599707142,Mean Reversion
2024-12-01 15:30:00,0.24959368478476243,100249.59368478476,Short,3725.89,3740.771387064414,-39.94048955931055,Stop Loss
2024-12-01 22:15:00,0.28861150958758663,100288.61150958759,Short,3732.92,3718.3549581437046,39.017824802823164,Trailing Stop
2024-12-02 02:15:00,0.3425958026267763,100342.59580262678,Short,3727.01,3706.89,53.9842930391932,Mean Reversion
2024-12-02 08:20:00,0.2785338312346139,100278.53383123461,Long,3635.74,3612.4487328130654,-64.0619713921634,Stop Loss
2024-12-02 13:35:00,0.22379815247167428,100223.79815247167,Short,3601.01,3620.7203726582134,-54.73567876293914,Stop Loss
2024-12-02 14:25:00,0.2621144631369243,100262.11446313692,Short,3638.65,3624.7080356197894,38.31631066524871,Trailing Stop
2024-12-02 16:20:00,0.32211011365614833,100322.11011365615,Short,3678.6,3656.53,59.99565051921848,Mean Reversion
2024-12-02 17:15:00,0.24075951921771047,100240.75951921771,Long,3638.31,3608.712131874869,-81.35059443843664,Stop Loss
2024-12-03 07:15:00,0.18952649356301118,100189.52649356301,Long,3634.14,3615.5212012147217,-51.233025654702786,Stop Loss
2024-12-03 11:20:00,0.24584257592249198,100245.84257592249,Long,3594.0,3614.24,56.31608235948743,Mean Reversion
2024-12-03 13:50:00,0.18887565157274366,100188.87565157274,Long,3573.66,3553.301958112827,-56.966924349750485,Stop Loss
2024-12-03 14:45:00,0.38310114848843657,100383.10114848844,Long,3501.6,3569.61,194.2254969156963,Mean Reversion
2024-12-03 19:35:00,0.4419157390094334,100441.91573900943,Long,3553.54,3574.44,58.814590521001854,Mean Reversion
2024-12-04 15:05:00,0.3533196192203322,100353.31961922033,Short,3777.41,3810.8763868852543,-88.59611978910009,Stop Loss
2024-12-04 17:40:00,0.434420555143166,100434.42055514317,Long,3770.61,3801.19,81.10093592283457,Mean Reversion
2024-12-04 21:25:00,0.47360534617483785,100473.60534617484,Short,3871.4,3856.23,39.18479103166832,Mean Reversion
2024-12-04 22:45:00,0.5138477798333769,100513.84777983338,Long,3838.77,3854.2181447055405,40.2424336585429,Trailing Stop
2024-12-05 02:40:00,0.43372675724286824,100433.72675724287,Short,3845.61,3876.421420568428,-80.12102259050663,Stop Loss
2024-12-05 03:30:00,0.5833709678824671,100583.37096788247,Short,3902.59,3844.19,149.6442106396011,Mean Reversion
2024-12-05 06:35:00,0.6218843211760395,100621.88432117604,Long,3837.63,3852.41,38.51335329356854,Mean Reversion
2024-12-05 08:15:00,0.574481675810981,100574.48167581098,Short,3874.13,3892.494401048811,-47.402645365052365,Stop Loss
2024-12-05 13:25:00,0.5912911850447271,100591.29118504473,Long,3920.4,3926.99,16.80950923375087,Mean Reversion
2024-12-05 15:10:00,0.6547344444833288,100654.73444448333,Short,3948.41,3923.36,63.44325943860878,Mean Reversion
2024-12-05 16:20:00,0.7022690531270637,100702.26905312706,Long,3885.59,3904.06,47.534608643731836,Mean Reversion
2024-12-05 19:40:00,0.6406654929275829,100640.66549292758,Long,3870.0,3846.1594222028,-61.60356019948266,Stop Loss
2024-12-06 00:40:00,0.5436861600606353,100543.68616006064,Short,3819.0,3856.0364072218854,-96.97933286694261,Stop Loss
2024-12-06 05:50:00,0.5658601940350636,100565.86019403506,Long,3882.92,3891.53,22.17403397443194,Mean Reversion
2024-12-06 09:10:00,0.5223874514338386,100522.38745143384,Long,3880.41,3863.540793488279,-43.47274260122172,Stop Loss
2024-12-06 13:20:00,0.5395937361325049,100539.5937361325,Long,3837.0,3843.6020514388765,17.206284698661754,Trailing Stop
2024-12-06 21:50:00,0.4832418818759907,100483.24188187599,Long,4046.78,4023.9756443231827,-56.351854256513874,Stop Loss
2024-12-06 23:45:00,0.5132148867822106,100513.21488678221,Long,3993.98,4005.9511582135347,29.973004906220453,Trailing Stop
2024-12-07 12:10:00,0.5345219526360306,100534.52195263603,Short,4003.92,3995.3888212886545,21.307065853827115,Trailing Stop
2024-12-08 08:55:00,0.5012902153613396,100501.29021536134,Long,3957.03,3943.8801018651925,-33.23173727469263,Stop Loss
2024-12-08 15:05:00,0.46985118318589225,100469.85118318589,Long,3972.57,3960.08062439508,-31.439032175443206,Stop Loss
2024-12-08 23:05:00,0.48843075183525797,100488.43075183526,Short,4010.34,4002.8889612662733,18.579568649358453,Trailing Stop
2024-12-09 02:05:00,0.4247771020590153,100424.77710205902,Long,3963.82,3938.5888389943934,-63.65364977624296,Stop Loss
2024-12-09 04:15:00,0.46147939064608356,100461.47939064608,Long,3916.86,3931.2357726075124,36.702288587062895,Trailing Stop
2024-12-09 06:50:00,0.48788167853464254,100487.88167853464,Long,3912.23,3922.559182274627,26.402287888561954,Trailing Stop
2024-12-09 13:50:00,0.4330067114864796,100433.00671148648,Short,3880.0,3901.2914872146857,-54.874967048159114,Stop Loss
2024-12-09 15:10:00,0.5268123362639744,100526.81233626397,Short,3932.6,3895.71,93.80562477750057,Mean Reversion
2024-12-09 18:15:00,0.5918693852866854,100591.86938528669,Long,3827.41,3852.31,65.0570490227075,Mean Reversion
2024-12-09 20:25:00,0.5220066592635557,100522.00665926356,Long,3790.81,3764.326367956424,-69.86272602313518,Stop Loss
2024-12-10 01:30:00,0.5374904267128732,100537.49042671287,Short,3739.4,3733.61,15.483767449323324,Mean Reversion
2024-12-10 03:05:00,0.45556546304107176,100455.56546304107,Long,3714.23,3683.80118421813,-81.92496367179757,Stop Loss
2024-12-10 07:35:00,0.4472507190356264,100447.25071903563,Short,3716.29,3719.38,-8.314744005446684,Mean Reversion
2024-12-10 12:35:00,0.39193704823397274,100391.93704823397,Long,3713.75,3693.207885506038,-55.313670801647625,Stop Loss
2024-12-10 16:00:00,0.2556959110419557,100255.69591104196,Long,3603.79,3554.6915552198775,-136.24113719201858,Stop Loss
2024-12-10 20:20:00,0.16500183260414633,100165.00183260415,Short,3614.6,3647.3822815921303,-90.6940784378089,Stop Loss
