Date,Cumulative Percentage Returns,Account Balance,Short/Long,Entry Price,Exit Price,PnL,Exit Reason
2023-02-28 21:30:00,-5.015823627542951,94984.17637245705,Long,1615.3229999999999,1608.0715716370792,-897.8301383587935,Stop Loss
2023-03-01 05:30:00,-3.7755676275429284,96224.43237245707,Short,1658.658202,1648.3723980651014,1240.2560000000162,Take Profit
2023-03-02 14:00:00,-4.392707873795909,95607.29212620409,Long,1629.335802,1624.3081585096247,-617.1402462529746,Stop Loss
2023-03-03 01:30:00,-5.509336682762325,94490.66331723768,Long,1600.560048,1591.6238906996127,-1116.6288089664126,Stop Loss
2023-03-03 05:00:00,-4.148008959681014,95851.99104031899,Long,1564.71288,1575.363315111032,1361.3277230813155,Take Profit
2023-03-07 15:15:00,-2.908264959681008,97091.73504031899,Long,1542.8185019999999,1552.3820019047173,1239.7440000000008,Take Profit
2023-03-12 20:30:00,-4.467297711340798,95532.7022886592,Short,1527.39446,1539.3007499392186,-1559.0327516597902,Stop Loss
2023-03-12 22:45:00,-2.6660958331965667,97333.90416680343,Short,1578.6742020000002,1564.456647311899,1801.2018781442332,Take Profit
2023-03-13 00:00:00,-4.562671738532648,95437.32826146735,Short,1569.466044,1584.3491014164676,-1896.5759053360746,Stop Loss
2023-03-15 19:15:00,-3.0617230140005267,96938.27698599947,Long,1638.907716,1651.2072982297802,1500.948724532126,Take Profit
2023-03-15 20:30:00,-1.6544445445255407,98345.55545547446,Long,1639.817898,1651.3563001085756,1407.2784694749819,Take Profit
2023-03-21 09:30:00,-0.41470054452551997,99585.29945547448,Long,1737.4774260000002,1748.247562070095,1239.744000000015,Take Profit
2023-03-25 19:45:00,-1.188694308424354,98811.30569157565,Long,1724.7148739999998,1718.040281215102,-773.9937638988401,Stop Loss
2023-03-26 08:45:00,-1.9608980090812693,98039.10199091873,Short,1776.664596,1783.5243308792867,-772.2037006569172,Stop Loss
2023-03-26 14:15:00,-0.7206420090812607,99279.35799091874,Short,1796.1107060000002,1784.9725206010964,1240.2560000000037,Take Profit
2023-03-27 14:45:00,-1.703985663762258,98296.01433623774,Long,1739.6378579999998,1731.084548754464,-983.3436546809997,Stop Loss
2023-03-27 16:00:00,-0.4642416637622664,99535.75833623773,Long,1712.082348,1722.6950670921944,1239.7439999999974,Take Profit
2023-03-28 19:45:00,-1.5278101141091611,98472.18988589084,Short,1776.874554,1786.323692579293,-1063.5684503468947,Stop Loss
2023-03-29 06:30:00,-2.3207293018769852,97679.27069812301,Short,1809.93794,1817.1136126064748,-792.9191877678182,Stop Loss
2023-03-29 08:00:00,-3.050395494701312,96949.60450529869,Short,1809.6380000000001,1816.2401583492513,-729.666192824323,Stop Loss
2023-03-29 10:45:00,-1.810139494701303,98189.8605052987,Short,1821.255676,1809.9615596015346,1240.2560000000074,Take Profit
2023-04-02 16:30:00,-2.4511315203072734,97548.86847969273,Long,1796.519232,1790.7614594922013,-640.9920256059681,Stop Loss
2023-04-02 21:00:00,-1.2113875203072675,98788.61247969273,Long,1780.05594,1791.0900083563968,1239.7440000000004,Take Profit
2023-04-03 01:45:00,-1.931138536990562,98068.86146300944,Long,1770.023934,1763.6540513697487,-719.7510166832997,Stop Loss
2023-04-03 11:00:00,-0.6908825369905535,99309.11746300945,Short,1814.1271020000001,1802.8771918849095,1240.256000000009,Take Profit
2023-04-03 18:45:00,-1.672113569955647,98327.88643004435,Short,1828.88415,1837.85693941839,-981.2310329650999,Stop Loss
2023-04-04 11:15:00,-2.8141713857131108,97185.82861428689,Short,1862.5374180000001,1873.1730450768382,-1142.0578157574594,Stop Loss
2023-04-04 13:00:00,-3.8939959376998012,96106.0040623002,Short,1867.316462,1877.3983328099825,-1079.824551986684,Stop Loss
2023-04-06 16:30:00,-2.6542519376998097,97345.74806230019,Long,1869.263778,1880.850820765964,1239.7439999999876,Take Profit
2023-04-08 08:45:00,-1.57229381424436,98427.70618575564,Short,1878.214282,1868.0535360000001,1081.958123455457,Mean Reversion
2023-04-08 19:00:00,-2.0086285236995463,97991.37147630045,Long,1851.530232,1847.490797470864,-436.3347094551884,Stop Loss
2023-04-09 07:15:00,-2.5985574942925886,97401.44250570741,Long,1837.647456,1832.227048639845,-589.9289705930372,Stop Loss
2023-04-09 10:45:00,-3.0712512343557172,96928.74876564428,Long,1835.377002,1831.0391459024938,-472.69374006312404,Stop Loss
2023-04-09 19:15:00,-3.6301589376264167,96369.84106237358,Short,1855.308864,1860.4935960801802,-558.9077032707027,Stop Loss
2023-04-10 17:00:00,-4.396231877802275,95603.76812219773,Short,1882.5434160000002,1889.7542438485193,-766.0729401758564,Stop Loss
2023-04-10 20:30:00,-3.1559758778022804,96844.02412219772,Short,1893.931138,1882.1863407125434,1240.2559999999905,Take Profit
2023-04-10 22:30:00,-3.9399582036612264,96060.04179633877,Short,1901.9895259999998,1909.445156861764,-783.9823258589407,Stop Loss
2023-04-11 01:45:00,-4.683795216590123,95316.20478340988,Short,1919.426038,1926.5647386532194,-743.8370129288934,Stop Loss
2023-04-12 02:15:00,-5.411562198248561,94588.43780175144,Long,1874.7848820000002,1867.9628493258401,-727.766981658435,Stop Loss
2023-04-12 03:45:00,-6.1612467757387925,93838.7532242612,Long,1866.2031659999998,1859.2078473399315,-749.6845774902388,Stop Loss
2023-04-12 14:45:00,-7.384332605469332,92615.66739453067,Short,1920.4758279999999,1932.220361857834,-1223.0858297305354,Stop Loss
2023-04-19 08:15:00,-8.612905845515124,91387.09415448488,Long,2028.595638,2016.1342464213978,-1228.5732400457975,Stop Loss
2023-04-19 10:30:00,-10.208217682514311,89791.78231748569,Long,1982.49642,1966.6829199718275,-1595.3118369991796,Stop Loss
2023-04-26 12:15:00,-10.94215037504831,89057.84962495169,Short,1916.836556,1923.8707010734634,-733.9326925339981,Stop Loss
2023-04-26 14:15:00,-9.701894375048315,90298.10562495168,Short,1952.399442,1940.2920663883142,1240.255999999995,Take Profit
2023-04-26 15:45:00,-10.680333776728919,89319.66622327108,Short,1945.66079,1955.179345896205,-978.4394016806027,Stop Loss
2023-04-26 19:45:00,-12.556604530872937,87443.39546912706,Long,1846.929312,1829.6026147346154,-1876.2707541440125,Stop Loss
2023-04-27 19:00:00,-11.31634853087293,88683.65146912707,Short,1937.352452,1925.3383869864615,1240.2560000000024,Take Profit
2023-04-28 16:00:00,-10.076604530872922,89923.39546912708,Long,1876.715268,1888.348500466057,1239.7440000000097,Take Profit
2023-04-29 14:30:00,-10.562204902472658,89437.79509752734,Short,1912.237476,1916.8803921446627,-485.60037159973007,Stop Loss
2023-04-30 15:15:00,-11.081775119849743,88918.22488015026,Short,1919.1161,1924.1016778462442,-519.5702173770799,Stop Loss
2023-04-30 21:00:00,-9.842031119849766,90157.96888015023,Long,1884.356796,1896.037396158501,1239.7439999999835,Take Profit
2023-05-01 00:15:00,-8.602287119849759,91397.71288015024,Long,1870.464018,1882.058500717657,1239.7440000000045,Take Profit
2023-05-01 01:45:00,-9.7599419068461,90240.0580931539,Long,1842.798486,1832.1318635560624,-1157.6547869963372,Stop Loss
2023-05-01 05:30:00,-10.758754880143853,89241.24511985615,Long,1844.238774,1835.0285259333502,-998.8129732977496,Stop Loss
2023-05-01 21:15:00,-9.519010880143847,90480.98911985615,Long,1807.9515179999999,1819.1585032336568,1239.743999999999,Take Profit
2023-05-02 14:30:00,-10.36280324617603,89637.19675382397,Short,1852.3294600000002,1860.1443672886228,-843.792366032189,Stop Loss
2023-05-02 18:30:00,-11.443124918728207,88556.87508127179,Short,1862.457434,1872.5176996507805,-1080.3216725521784,Stop Loss
2023-05-03 17:45:00,-10.202868918728214,89797.13108127179,Short,1885.362852,1873.6711890531494,1240.2559999999996,Take Profit
2023-05-03 18:30:00,-8.96261291872822,91037.38708127178,Short,1884.583008,1872.89618108415,1240.2559999999887,Take Profit
2023-05-03 19:30:00,-7.722356918728226,92277.64308127177,Short,1884.72298,1873.0352850785857,1240.255999999987,Take Profit
2023-05-03 22:15:00,-8.929439596971832,91070.56040302817,Short,1901.66959,1913.146952109158,-1207.0826782436054,Stop Loss
2023-05-05 14:00:00,-10.062057884327661,89937.94211567234,Short,1929.623998,1940.5516351392773,-1132.6182873558246,Stop Loss
2023-05-05 15:15:00,-11.201868463599137,88798.13153640086,Short,1942.641394,1953.7126100630594,-1139.810579271473,Stop Loss
2023-05-05 18:45:00,-9.96161246359913,90038.38753640087,Short,1989.572006,1977.2341129106323,1240.2560000000074,Take Profit
2023-05-07 15:30:00,-8.721356463599134,91278.64353640086,Short,1927.484426,1915.5315553787348,1240.2559999999937,Take Profit
2023-05-08 00:00:00,-9.761988203246569,90238.01179675343,Long,1870.7740800000001,1861.0401455732115,-1040.6317396474365,Stop Loss
2023-05-08 01:30:00,-10.667454299466538,89332.54570053346,Long,1877.565438,1869.065078762283,-905.4660962199732,Stop Loss
2023-05-08 03:45:00,-9.427710299466547,90572.28970053345,Long,1854.160758,1865.6541813738297,1239.7439999999967,Take Profit
2023-05-08 18:00:00,-10.555198865016937,89444.80113498306,Long,1827.175362,1816.874765360448,-1127.4885655503865,Stop Loss
2023-05-10 12:45:00,-11.282657132618159,88717.34286738184,Short,1872.355454,1879.1657562745027,-727.4582676012166,Stop Loss
2023-05-10 14:00:00,-12.084953846545686,87915.04615345431,Short,1874.8249600000001,1882.3457895229867,-802.2967139275295,Stop Loss
2023-05-10 17:45:00,-10.733894387268563,89266.10561273144,Long,1814.8729019999998,1827.132908008164,1351.0594592771163,Take Profit
2023-05-16 03:00:00,-9.494150387268542,90505.84961273146,Long,1800.319992,1811.4796715408104,1239.744000000021,Take Profit
2023-05-17 08:00:00,-9.959497132881763,90040.50286711824,Long,1808.1115499999999,1803.904555872509,-465.3467456132135,Stop Loss
2023-05-17 11:15:00,-10.419895263742045,89580.10473625796,Long,1805.350998,1801.1950968748702,-460.39813086028283,Stop Loss
2023-05-18 17:45:00,-11.089187023054313,88910.81297694569,Long,1795.8791039999999,1789.8692685748583,-669.2917593122735,Stop Loss
2023-05-18 19:30:00,-9.849443023054336,90150.55697694566,Long,1786.067142,1797.1384721144582,1239.743999999982,Take Profit
2023-05-20 17:00:00,-9.419140603731416,90580.85939626858,Short,1818.83616,1814.922912,430.30241932292205,Mean Reversion
2023-05-20 19:00:00,-8.178884603731406,91821.1153962686,Short,1826.624602,1815.2971913881095,1240.2560000000074,Take Profit
2023-05-21 01:45:00,-7.273133689162059,92726.86631083794,Short,1826.354656,1818.083544,905.7509145693446,Mean Reversion
2023-05-21 19:45:00,-6.648190485400468,93351.80951459953,Long,1804.080744,1809.717984,624.943203761593,Mean Reversion
2023-05-22 00:30:00,-7.028405718186477,92971.59428181352,Long,1801.330194,1797.905728104819,-380.215232786011,Stop Loss
2023-05-22 04:15:00,-6.012928419434553,93987.07158056545,Long,1794.318792,1803.429242,1015.4772987519267,Mean Reversion
2023-05-22 08:00:00,-6.3684992183623255,93631.50078163767,Short,1812.5274220000001,1815.7498311175952,-355.57079892776756,Stop Loss
2023-05-22 14:00:00,-5.128243218362331,94871.75678163767,Short,1824.215084,1812.9026154838925,1240.255999999987,Take Profit
2023-05-23 01:30:00,-5.621378691756443,94378.62130824356,Short,1831.323662,1835.839115304991,-493.1354733941148,Stop Loss
2023-05-23 02:45:00,-6.159343396570577,93840.65660342942,Short,1837.212484,1842.1542613581794,-537.9647048141308,Stop Loss
2023-05-23 07:00:00,-4.919087396570598,95080.9126034294,Short,1865.6268,1854.0575258376962,1240.2559999999814,Take Profit
2023-05-24 07:45:00,-5.614097031159312,94385.90296884069,Long,1820.404008,1814.0780163779805,-695.0096345887083,Stop Loss
2023-05-24 14:15:00,-6.511688219090152,93488.31178090985,Long,1792.418412,1784.374117141519,-897.5911879308403,Stop Loss
2023-05-26 14:00:00,-7.052636081024044,92947.36391897596,Short,1823.43524,1828.3671569722646,-540.9478619338976,Stop Loss
2023-05-26 17:45:00,-5.812380081024036,94187.61991897596,Short,1834.633,1823.25592706976,1240.2560000000053,Take Profit
2023-05-28 00:45:00,-6.283563841400188,93716.43615859981,Short,1838.8921480000001,1843.2244285861043,-471.18376037615894,Stop Loss
2023-05-28 03:45:00,-6.909332306752461,93090.66769324754,Short,1848.410244,1854.1936282086465,-625.7684653522799,Stop Loss
2023-05-28 22:00:00,-7.407313111853174,92592.68688814683,Short,1867.616402,1872.2665875974365,-497.9808051007198,Stop Loss
2023-05-29 00:15:00,-8.295574864518713,91704.42513548129,Short,1910.647794,1919.1335707911248,-888.2617526655321,Stop Loss
2023-06-02 04:30:00,-8.816691013071889,91183.30898692811,Short,1882.913342,1887.8194247442123,-521.1161485531817,Stop Loss
2023-06-02 11:30:00,-8.998116581580588,91001.88341841941,Short,1893.691186,1895.4090059999999,-181.42556850870264,Time Exit
2023-06-03 00:45:00,-8.441018511919784,91558.98148808022,Short,1908.988126,1903.670658,557.0980696608024,Time Exit
2023-06-03 17:45:00,-8.83748655292914,91162.51344707086,Long,1892.098344,1888.3475613807864,-396.46804100935503,Stop Loss
2023-06-03 21:00:00,-9.240983773578758,90759.01622642124,Long,1886.5172280000002,1882.711205708972,-403.49722064961253,Stop Loss
2023-06-05 00:15:00,-9.834639645374512,90165.36035462549,Long,1887.797484,1882.1939736943107,-593.6558717957556,Stop Loss
2023-06-05 02:45:00,-10.533139027289042,89466.86097271096,Long,1883.386602,1876.8088801129845,-698.4993819145278,Stop Loss
2023-06-05 05:00:00,-11.146345340721004,88853.654659279,Long,1870.02393,1864.2903775992759,-613.2063134319563,Stop Loss
2023-06-05 15:30:00,-11.845699777271468,88154.30022272853,Long,1854.9309119999998,1848.4446411859908,-699.3544365504654,Stop Loss
2023-06-05 19:15:00,-13.240882275647397,86759.1177243526,Long,1812.1623599999998,1799.5208739555617,-1395.182498375932,Stop Loss
2023-06-06 17:15:00,-14.202301339485683,85797.69866051432,Short,1863.287268,1872.244267504312,-961.419063838293,Stop Loss
2023-06-06 19:45:00,-15.121126195630305,84878.8738043697,Short,1876.42464,1885.045167999571,-918.8248561446193,Stop Loss
2023-06-09 02:30:00,-15.629237327853843,84370.76267214616,Long,1836.007128,1831.3426496971072,-508.111132223535,Stop Loss
2023-06-17 07:00:00,-14.38898132785385,85611.01867214615,Short,1756.44864,1745.5564101777409,1240.2559999999996,Take Profit
2023-06-18 16:15:00,-14.766771936646997,85233.228063353,Short,1740.371856,1743.6593367150235,-377.790608793153,Stop Loss
2023-06-18 20:00:00,-13.526515936647005,86473.484063353,Short,1745.5308240000002,1734.7062986117455,1240.255999999991,Take Profit
2023-06-19 17:00:00,-12.286771936647026,87713.22806335297,Long,1714.3928099999998,1725.0198509992028,1239.743999999979,Take Profit
2023-06-19 18:45:00,-11.046515936647019,88953.48406335298,Short,1745.6408020000001,1734.8155946073734,1240.256000000014,Take Profit
2023-06-20 01:30:00,-9.80625993664701,90193.74006335299,Short,1748.4702359999999,1737.6274824948978,1240.2560000000037,Take Profit
2023-06-20 17:00:00,-10.501590180558502,89498.4098194415,Short,1742.861358,1748.9206790658104,-695.3302439114964,Stop Loss
2023-06-20 19:00:00,-9.261334180558507,90738.66581944149,Short,1785.452838,1774.3807450247673,1240.2559999999996,Take Profit
2023-06-20 20:00:00,-10.37293597376012,89627.06402623988,Short,1777.934342,1787.8161170138096,-1111.6017932016075,Stop Loss
2023-06-26 20:30:00,-11.098560790669449,88901.43920933055,Long,1858.731672,1851.987962854107,-725.6248169093241,Stop Loss
2023-06-28 19:30:00,-11.854669552438601,88145.3304475614,Long,1832.0163300000002,1825.0903120059143,-756.1087617691591,Stop Loss
2023-06-30 04:45:00,-12.729588412751735,87270.41158724827,Short,1896.8005640000001,1905.098296938481,-874.9188603131367,Stop Loss
2023-06-30 17:15:00,-14.262372519818294,85737.6274801817,Short,1916.91654,1931.607636035425,-1532.784107066556,Stop Loss
2023-07-02 15:15:00,-13.022116519818287,86977.88348018171,Short,1925.424838,1913.4847394606072,1240.2560000000055,Take Profit
2023-07-02 18:00:00,-13.667575823210996,86332.424176789,Long,1907.6514539999998,1901.4948971069252,-645.459303392704,Stop Loss
2023-07-02 22:30:00,-14.431316911068977,85568.68308893102,Short,1949.450032,1956.8944074408223,-763.7410878579874,Stop Loss
2023-07-03 07:15:00,-15.165644917455385,84834.35508254461,Short,1947.600402,1954.7512896021901,-734.328006386404,Stop Loss
2023-07-04 19:00:00,-15.664361411401856,84335.63858859814,Long,1947.1993619999998,1942.3438598058426,-498.71649394647096,Stop Loss
2023-07-05 02:00:00,-15.415346399398375,84584.65360060162,Long,1938.827688,1941.241674,249.01501200348264,Time Exit
2023-07-05 09:45:00,-15.880941540396758,84119.05845960324,Long,1927.095342,1922.609110862621,-465.5951409983779,Stop Loss
2023-07-05 12:15:00,-16.546669078826888,83453.33092117311,Long,1910.572038,1904.2124359007441,-665.7275384301296,Stop Loss
2023-07-05 14:15:00,-15.306925078826882,84693.07492117312,Long,1897.7794800000001,1909.5432836182658,1239.7440000000088,Take Profit
2023-07-06 09:00:00,-15.933060742889618,84066.93925711038,Short,1948.680186,1954.780876811535,-626.135664062739,Stop Loss
2023-07-06 13:45:00,-16.89608965110488,83103.91034889512,Long,1897.9695179999999,1888.830520436273,-963.0289082152572,Stop Loss
2023-07-06 15:30:00,-15.656345651104871,84343.65434889513,Long,1875.4950239999998,1887.1206925151691,1239.7440000000033,Take Profit
2023-07-10 19:00:00,-16.170584782018516,83829.41521798148,Short,1886.442636,1891.2930491082755,-514.2391309136485,Stop Loss
2023-07-10 21:45:00,-14.93032878201852,85069.67121798148,Short,1895.1209000000001,1883.3687246652482,1240.2559999999876,Take Profit
2023-07-12 12:30:00,-15.333540657593868,84666.45934240613,Short,1893.941136,1897.7594337883793,-403.21187557535245,Stop Loss
2023-07-12 21:15:00,-15.927649391640413,84072.35060835959,Long,1870.564038,1865.0074458371541,-594.1087340465427,Stop Loss
2023-07-13 15:30:00,-16.499154554414474,83500.84544558552,Short,1899.889946,1905.3189305642077,-571.5051627740619,Stop Loss
2023-07-16 02:30:00,-15.410630235482369,84589.36976451763,Long,1921.724268,1932.183486,1088.5243189321022,Mean Reversion
2023-07-16 14:30:00,-15.755404670750156,84244.59532924985,Short,1938.8021620000002,1942.1444091024978,-344.7744352677893,Stop Loss
2023-07-17 10:15:00,-16.17047878198109,83829.52121801891,Long,1915.2129659999998,1911.2381894015978,-415.0741112309344,Stop Loss
2023-07-17 16:30:00,-16.831075675351894,83168.9243246481,Long,1905.350994,1899.057649262913,-660.5968933708132,Stop Loss
2023-07-17 18:30:00,-17.521387381652865,82478.61261834714,Long,1893.02853,1886.4946312268964,-690.3117063009718,Stop Loss
2023-07-19 04:15:00,-18.045762922473077,81954.23707752692,Short,1910.8277580000001,1915.8377146950777,-524.3755408202063,Stop Loss
2023-07-19 21:15:00,-18.651042356068924,81348.95764393108,Long,1888.447614,1882.7324214891132,-605.2794335958433,Stop Loss
2023-07-21 19:00:00,-17.410786356068943,82589.21364393106,Short,1901.159692,1889.3700684251944,1240.2559999999773,Take Profit
2023-07-22 16:00:00,-17.362521382830934,82637.47861716906,Long,1886.57724,1887.0325180000002,48.26497323800375,Time Exit
2023-07-22 20:30:00,-16.918040082550228,83081.95991744977,Long,1883.446614,1887.632398,444.48130028070045,Mean Reversion
2023-07-23 01:15:00,-15.678296082550238,84321.70391744976,Long,1856.7712800000002,1868.2808852687617,1239.7439999999958,Take Profit
2023-07-25 16:15:00,-16.131353678146436,83868.64632185356,Short,1858.458234,1862.66817709506,-453.0575955961998,Stop Loss
2023-07-26 18:30:00,-16.660865331020975,83339.13466897902,Short,1866.866552,1871.8091899682286,-529.5116528745446,Stop Loss
2023-07-26 20:30:00,-17.453582618561512,82546.41738143848,Short,1878.954134,1886.4015311225878,-792.7172875405317,Stop Loss
2023-07-28 14:30:00,-17.819027384217478,82180.97261578252,Short,1878.7741700000001,1882.2071109313808,-365.4447656559701,Stop Loss
2023-07-29 20:00:00,-18.159087384217475,81840.91261578252,Short,1877.964332,1881.1574347536996,-340.05999999999756,Stop Loss
2023-07-30 01:30:00,-17.4558119518501,82544.1880481499,Short,1884.732978,1878.105546,703.2754323673746,Mean Reversion
2023-07-30 20:00:00,-17.895498438121678,82104.50156187832,Long,1862.882502,1858.787080691794,-439.68648627157637,Stop Loss
2023-07-31 00:30:00,-16.6557544381217,83344.2455618783,Long,1858.7416739999999,1870.263493189457,1239.7439999999826,Take Profit
2023-08-01 06:30:00,-15.416010438121694,84583.9895618783,Long,1823.484624,1834.7878946084813,1239.7440000000126,Take Profit
2023-08-02 00:00:00,-15.983820089040643,84016.17991095936,Short,1873.0953060000002,1878.413113959189,-567.8096509189522,Stop Loss
2023-08-06 13:15:00,-16.323760089040633,83676.23991095937,Long,1831.186164,1828.0736968770493,-339.9399999999833,Stop Loss
2023-08-07 03:00:00,-16.738855484480634,83261.14451551937,Short,1841.951536,1845.7744640060862,-415.09539543999796,Stop Loss
2023-08-07 15:45:00,-17.183856352478266,82816.14364752173,Long,1820.904108,1816.8525884569976,-445.00086799763693,Stop Loss
2023-08-07 18:00:00,-15.944112352478273,84055.88764752173,Long,1809.96192,1821.1813671527423,1239.7439999999895,Take Profit
2023-08-08 13:00:00,-16.304041524681146,83695.95847531885,Short,1845.2208819999998,1848.5416261229484,-359.92917220287063,Stop Loss
2023-08-08 16:45:00,-16.724533410765478,83275.46658923452,Short,1851.6296,1855.5225761141678,-420.4918860843252,Stop Loss
2023-08-08 18:00:00,-17.16728014806041,82832.71985193959,Short,1853.1293,1857.2316347568033,-442.74673729493156,Stop Loss
2023-08-08 21:15:00,-17.833409210649116,82166.59078935088,Short,1862.417442,1868.6204939239415,-666.1290625887008,Stop Loss
2023-08-10 13:45:00,-18.191552894197695,81808.4471058023,Short,1859.2180819999999,1862.5474180620379,-358.14368354857794,Stop Loss
2023-08-11 05:30:00,-17.70028729900242,82299.71270099758,Long,1844.708868,1849.240078,491.2655951952741,Mean Reversion
2023-08-11 15:45:00,-16.460031299002427,83539.96870099758,Short,1855.7887680000001,1844.280502228777,1240.255999999998,Take Profit
2023-08-11 21:00:00,-16.046181962832183,83953.81803716782,Long,1842.358398,1846.170692,413.8493361702404,Mean Reversion
2023-08-13 18:45:00,-16.386241962832194,83613.7580371678,Short,1852.909344,1856.0598457576032,-340.0600000000056,Stop Loss
2023-08-13 21:15:00,-15.757911044279755,84242.08895572025,Short,1858.218282,1852.380402,628.3309185524461,Mean Reversion
2023-08-13 22:15:00,-16.097851044279757,83902.14895572024,Long,1845.4690199999998,1842.3322763067058,-339.9399999999963,Stop Loss
2023-08-14 02:30:00,-14.939626656604538,85060.37334339546,Long,1836.157158,1846.7905680000001,1158.2243876752232,Mean Reversion
2023-08-16 01:00:00,-14.127659819202803,85872.3401807972,Long,1820.364,1827.7543759999999,811.966837401732,Time Exit
2023-08-27 14:15:00,-14.467719819202788,85532.28018079721,Short,1655.538826,1658.3537386658477,-340.05999999998966,Stop Loss
2023-08-27 18:15:00,-13.914326861733366,86085.67313826663,Short,1658.0283279999999,1653.4406219999998,553.3929574694246,Mean Reversion
2023-08-28 07:30:00,-14.301858470654306,85698.1415293457,Long,1642.038342,1638.8566331970744,-387.53160892093723,Stop Loss
2023-08-28 12:00:00,-13.062114470654299,86937.8855293457,Long,1634.356806,1644.4877262204884,1239.7440000000104,Take Profit
2023-08-28 15:45:00,-11.821858470654306,88178.1415293457,Short,1657.06852,1646.7925741282945,1240.25599999999,Take Profit
2023-08-29 14:30:00,-12.895250941422695,87104.7490585773,Short,1695.5908140000001,1704.6909860662583,-1073.3924707683877,Stop Loss
2023-08-29 16:00:00,-14.377823597881232,85622.17640211877,Short,1719.216088,1731.960401813062,-1482.5726564585332,Stop Loss
2023-08-29 23:00:00,-13.698312381939132,86301.68761806087,Short,1733.00333,1727.115354,679.5112159420929,Time Exit
2023-08-31 16:15:00,-14.44279429674655,85557.20570325345,Long,1686.647262,1680.3688700839077,-744.4819148074166,Stop Loss
2023-08-31 19:00:00,-15.591273396295305,84408.7266037047,Long,1660.1719679999999,1650.6386039654762,-1148.4790995487558,Stop Loss
2023-09-03 05:15:00,-15.491686551715858,84508.31344828414,Short,1637.2724799999999,1636.457226,99.5868445794518,Time Exit
2023-09-07 21:15:00,-16.080070236439088,83919.92976356091,Short,1651.979538,1656.8395270382791,-588.3836847232283,Stop Loss
2023-09-07 22:30:00,-16.677798197557756,83322.20180244224,Short,1648.550224,1653.4771468209663,-597.7279611186639,Stop Loss
2023-09-08 02:45:00,-15.437542197557763,84562.45780244224,Short,1654.5690200000001,1644.3085742276546,1240.2559999999903,Take Profit
